//source,x,y,destination,x,y

//Region 0

// //Tutorial
15,	69,	0,	27,	69,	73
15,	70,	0,	27,	70,	73
15,	71,	0,	27,	71,	73
15,	72,	0,	27,	72,	73
15,	73,	0,	27,	73,	73


// Lumberjack Town to Lumberjack
20,	16,	26,	15,	15,	26
20,	16,	27,	15,	15,	27
20,	32,	34,	15,	32,	35

// LumberJack Town to Inn
20,	29,	17,	16,	4,	18
20,	30,	17,	16,	5,	18

// Inn to LumberJack Town
16,	4,	19,	20,	29,	18
16,	5,	19,	20,	30,	18

// LumberJack Town to Berserker
20,	43,	26,	28,	3,	12

// Berserker to LumberJack Town
28,	3,	13,	20,	43,	27

// LumberJack Town to WYW
20,	39,	27,	18,	9,	12
20,	40,	27,	18,	10,	12

// WYW to Lumberjack Town
18,	9,	13,	20,	39,	28
18,	10,	13,	20,	40,	28

// Lumberjack to Carpenter
15,	59,	60,	14,	7,	12
15,	60,	60,	14,	8,	12

// Carpenter to Lumberjack
14,	7,	13,	15,	59,	61
14,	8,	13,	15,	60,	61

// Lumberjack to Lumberjack Town
15,	16,	26,	20,	17,	26
15,	16,	27,	20,	17,	27
15,	32,	34,	20,	32,	33

// Lumberjack to City
15,	29,	74,	40,	77,	1
15,	30,	74,	40,	78,	1
15,	31,	74,	40,	79,	1
15,	32,	74,	40,	80,	1

// City to Lumberjack
40,	77,	0,	15,	29,	73
40,	78,	0,	15,	30,	73
40,	79,	0,	15,	31,	73
40,	80,	0,	15,	32,	73


// // Berserker
28,	7,	0,	128,	7,	12
28,	8,	0,	128,	8,	12
28,	9,	0,	128,	9,	12
128,	7,	14,	28,	7,	2
128,	8,	14,	28,	8,	2
128,	9,	14,	28,	9,	2

// // Work Your Wood
18,	13,	10,	19,	11,	8
19,	11,	9,	18,	13,	9

// // Inn
16,	15,	19,	17,	8,	2
16,	16,	19,	17,	9,	2
17,	8,	1,	16,	15,	18
17,	9,	1,	16,	16,	18

// Ghostvalley
100,	6,	26,	101,	18,	23
100,	7,	26,	101,	19,	23
100,	13,	19,	104,	42,	7
100,	13,	20,	104,	43,	7
100,	48,	27,	106,	9,	31
100,	49,	27,	106,	10,	31
100,	46,	21,	111,	5,	4
100,	46,	22,	111,	4,	4
100,	40,	7,	112,	21,	15
100,	41,	7,	112,	22,	15
100,	32,	3,	113,	4,	17
100,	33,	3,	113,	5,	17
100,	33,	26,	114,	7,	25
100,	34,	26,	114,	8,	25
100,	30,	21,	115,	9,	13
100,	30,	22,	115,	10,	13
100,	2,	1,	116,	9,	28
100,	3,	1,	116,	10,	28
100,	39,	50,	117,	7,	4
100,	40,	50,	117,	8,	4
101,	18,	24,	100,	6,	27
101,	19,	24,	100,	7,	27
101,	12,	3,	102,	8,	9
101,	13,	3,	102,	9,	9
102,	8,	10,	101,	12,	4
102,	9,	10,	101,	13,	4
102,	5,	3,	103,	4,	16
102,	6,	3,	103,	5,	16
102,	11,	3,	103,	13,	16
102,	12,	3,	103,	14,	16
102,	17,	3,	103,	22,	16
102,	18,	3,	103,	23,	16
102,	30,	15,	104,	5,	12
102,	31,	15,	104,	6,	12
103,	4,	17,	102,	5,	4
103,	5,	17,	102,	6,	4
103,	13,	17,	102,	11,	4
103,	14,	17,	102,	12,	4
103,	22,	17,	102,	17,	4
103,	23,	17,	102,	18,	4
104,	5,	13,	102,	30,	16
104,	6,	13,	102,	31,	16
104,	34,	13,	105,	7,	14
104,	35,	13,	105,	8,	14
104,	42,	6,	100,	14,	19
104,	43,	6,	100,	14,	20
105,	7,	15,	104,	34,	14
105,	7,	15,	104,	35,	14
106,	9,	32,	100,	48,	28
106,	10,	32,	100,	49,	28
106,	17,	6,	107,	17,	13
106,	18,	6,	107,	18,	13
106,	6,	3,	108,	2,	10
106,	7,	3,	108,	3,	10
107,	17,	14,	106,	17,	7
107,	18,	14,	106,	18,	7
108,	2,	11,	106,	6,	4
108,	3,	11,	106,	7,	4
108,	10,	27,	109,	4,	20
108,	11,	27,	109,	5,	20
108,	14,	39,	109,	15,	33
108,	15,	39,	109,	16,	33
108,	2,	36,	110,	5,	18
108,	3,	36,	110,	6,	18
109,	4,	21,	108,	10,	28
109,	5,	21,	108,	11,	28
109,	15,	34,	108,	14,	40
109,	16,	34,	108,	15,	40
109,	15,	3,	111,	13,	15
109,	16,	3,	111,	14,	15
110,	5,	19,	108,	2,	37
110,	6,	19,	108,	3,	37
111,	13,	16,	109,	15,	4
111,	14,	16,	109,	16,	4
111,	4,	3,	100,	45,	22
111,	5,	3,	100,	45,	21
112,	3,	3,	113,	19,	9
112,	4,	3,	113,	20,	9
112,	21,	16,	100,	40,	8
112,	22,	16,	100,	41,	8
112,	40,	7,	113,	19,	9
112,	41,	7,	113,	20,	9
113,	19,	10,	112,	3,	4
113,	20,	10,	112,	4,	4
113,	4,	18,	100,	32,	4
113,	5,	18,	100,	33,	4
114,	7,	26,	100,	33,	27
114,	8,	26,	100,	34,	27
114,	12,	3,	115,	17,	12
114,	13,	3,	115,	18,	12
115,	17,	13,	114,	12,	4
115,	18,	13,	114,	13,	4
115,	9,	12,	100,	30,	22
115,	10,	12,	100,	30,	21
116,	9,	29,	100,	2,	2
116,	10,	29,	100,	3,	2
117,	7,	3,	100,	39,	49
117,	8,	3,	100,	40,	49

// Minefield to Mysterious Cave
27,	51,	52,	215,	6,	13
27,	52,	52,	215,	7,	13

// Mysterious Cave to Minefield
215,	6,	14,	27,	51,	53
215,	7,	14,	27,	52,	53

// Minefield to mine_town
27, 48,	16,	29,	23,	48
27,	49,	16,	29,	24,	48
27,	51,	16,	29,	26,	48
27,	52,	16,	29,	27,	48
29,	23,	49,	27,	48,	17
29,	24,	49,	27,	49,	17
29,	26,	49,	27,	51,	17
29,	27,	49,	27,	52,	17

// Minefield to Astromancer
27,	12,	0,	131,	7,	23
27,	13,	0,	131,	8,	23
131,	7,	24,	27,	12,	1
131,	8,	24,	27,	13,	1

// Mine to mine_area_1
27,	32,	6,	96,	24,	48
96,	24,	49,	27,	32,	7
96,	25,	49,	27,	32,	7

//Minefield to Shipwrecked Shore
27,	0,	36,	9,	54,	11
27,	0,	37,	9,	54,	12
27,	0,	38,	9,	54,	13
27,	0,	39,	9,	54,	14

//Minefield to Serpent
27,	33,	70,	232,	2,	9
27,	34,	70,	232,	3,	9
232,	2,	8,	27,	33,	69
232,	3,	8,	27,	34,	69

//Serpent entrance to Serpent 1
232,	9,	4,	233,	15,	23
233,	14,	24,	232,	9,	5
233,	15,	24,	232,	9,	5

//Serpent 1 to Serpent 2
233,	17,	0,	234,	17,	33
233,	18,	0,	234,	18,	33
233,	19,	0,	234,	19,	33
233,	20,	0,	234,	20,	33
234,	17,	34,	233,	17,	1
234,	18,	34,	233,	18,	1
234,	19,	34,	233,	19,	1
234,	20,	34,	233,	20,	1

//Serpent 2 to Serpent 3
234,	34,	5,	235,	1,	34
234,	34,	6,	235,	1,	35
235,	0,	34,	234,	33,	5
235,	0,	35,	234,	33,	6

//Serpent 3 to Serpent 4
235,	39,	4,	236,	1,	34
235,	39,	5,	236,	1,	35
236,	0,	34,	235,	38,	4
236,	0,	35,	235,	38,	5

//Serpent 4 to Serpent 5
236,	15,	0,	237,	15,	45
236,	16,	0,	237,	16,	45
236,	17,	0,	237,	17,	45
237,	15,	46,	236,	15,	1
237,	16,	46,	236,	16,	1
237,	17,	46,	236,	17,	1

//Serpent 5 to Serpent 6
237,	39,	39,	238,	1,	39
237,	39,	40,	238,	1,	40
237,	39,	29,	238,	1,	29
237,	39,	30,	238,	1,	30
237,	39,	31,	238,	1,	31
237,	39,	32,	238,	1,	32
237,	39,	33,	238,	1,	33
237,	39,	14,	238,	1,	14
237,	39,	15,	238,	1,	15
237,	39,	2,	238,	1,	2
237,	39,	3,	238,	1,	3
238,	0,	39,	237,	38,	39
238,	0,	40,	237,	38,	40
238,	0,	29,	237,	38,	29
238,	0,	30,	237,	38,	30
238,	0,	31,	237,	38,	31
238,	0,	32,	237,	38,	32
238,	0,	33,	237,	38,	33
238,	0,	14,	237,	38,	14
238,	0,	15,	237,	38,	15
238,	0,	2,	237,	38,	2
238,	0,	3,	237,	38,	3

//Serpent 5 to Serpent 7
237,	0,	6,	239,	48,	6
237,	0,	7,	239,	48,	7
237,	0,	17,	239,	48,	17
237,	0,	18,	239,	48,	18
237,	0,	26,	239,	48,	26
237,	0,	27,	239,	48,	27
237,	0,	28,	239,	48,	28
237,	0,	29,	239,	48,	29
237,	0,	30,	239,	48,	30
237,	0,	31,	239,	48,	31
237,	0,	32,	239,	48,	32
239,	49,	6,	237,	1,	6
239,	49,	7,	237,	1,	7
239,	49,	17,	237,	1,	17
239,	49,	18,	237,	1,	18
239,	49,	26,	237,	1,	26
239,	49,	27,	237,	1,	27
239,	49,	28,	237,	1,	28
239,	49,	29,	237,	1,	29
239,	49,	30,	237,	1,	30
239,	49,	31,	237,	1,	31
239,	49,	32,	237,	1,	32

//Serpennt 5 to Serpent 8 Boss room
237,	16,	0,	240,	16,	23
237,	17,	0,	240,	17,	23
237,	18,	0,	240,	18,	23
240,	16,	24,	237,	16,	1
240,	17,	24,	237,	17,	1
240,	18,	24,	237,	18,	1

//Minefield to Squirrel1
27,	19,	27,	228,	7,	28
27,	20,	27,	228,	8,	28
228,	7,	29,	27,	19,	28
228,	8,	29,	27,	20,	28

//Squirrel1 to Squirrel2
228,	15,	0,	229,	15,	30
228,	16,	0,	229,	16,	30
229,	15,	31,	228,	15,	1
229,	16,	31,	228,	16,	1

//Squirrel2 to Squirrel3
229,	4,	0,	230,	4,	33
229,	5,	0,	230,	5,	33
230,	4,	34,	229,	4,	1
230,	5,	34,	229,	5,	1

//Squirrel3 to Squirrel4
230,	16,	0,	231,	16,	28
230,	17,	0,	231,	17,	28
231,	16,	29,	230,	16,	1
231,	17,	29,	230,	17,	1

//Minefield to Wacky Mountains
27,	74,	1,	176,	1,	1
27,	74,	2,	176,	1,	2
27,	74,	3,	176,	1,	3
27,	74,	4,	176,	1,	4
27,	74,	5,	176,	1,	5
27,	74,	6,	176,	1,	6
27,	74,	7,	176,	1,	7
27,	74,	8,	176,	1,	8
27,	74,	9,	176,	1,	9
27,	74,	10,	176,	1,	10
27,	74,	11,	176,	1,	11
27,	74,	12,	176,	1,	12
27,	74,	13,	176,	1,	13
27,	74,	14,	176,	1,	14
27,	74,	15,	176,	1,	15
27,	74,	16,	176,	1,	16
27,	74,	17,	176,	1,	17
27,	74,	18,	176,	1,	18
27,	74,	19,	176,	1,	19
27,	74,	20,	176,	1,	20
27,	74,	21,	176,	1,	21
27,	74,	22,	176,	1,	22
27,	74,	23,	176,	1,	23
27,	74,	24,	176,	1,	24
27,	74,	25,	176,	1,	25
27,	74,	26,	176,	1,	26
27,	74,	27,	176,	1,	27
27,	74,	28,	176,	1,	28
27,	74,	29,	176,	1,	29
27,	74,	30,	176,	1,	30
27,	74,	31,	176,	1,	31
27,	74,	32,	176,	1,	32
27,	74,	45,	176,	1,	45
27,	74,	46,	176,	1,	46
27,	74,	47,	176,	1,	47
27,	74,	48,	176,	1,	48
27,	74,	49,	176,	1,	49
27,	74,	50,	176,	1,	50
27,	74,	51,	176,	1,	51
27,	74,	52,	176,	1,	52
27,	74,	53,	176,	1,	53
27,	74,	61,	176,	1,	61
27,	74,	62,	176,	1,	62
27,	74,	63,	176,	1,	63
27,	74,	64,	176,	1,	64
27,	74,	65,	176,	1,	65
27,	74,	66,	176,	1,	66
27,	74,	67,	176,	1,	67
27,	74,	68,	176,	1,	68
27,	74,	69,	176,	1,	69
27,	74,	70,	176,	1,	70
27,	74,	71,	176,	1,	71
27,	74,	72,	176,	1,	72
27,	74,	73,	176,	1,	73
176,	0,	1,	27,	73,	1
176,	0,	2,	27,	73,	2
176,	0,	3,	27,	73,	3
176,	0,	4,	27,	73,	4
176,	0,	5,	27,	73,	5
176,	0,	6,	27,	73,	6
176,	0,	7,	27,	73,	7
176,	0,	8,	27,	73,	8
176,	0,	9,	27,	73,	9
176,	0,	10,	27,	73,	10
176,	0,	11,	27,	73,	11
176,	0,	12,	27,	73,	12
176,	0,	13,	27,	73,	13
176,	0,	14,	27,	73,	14
176,	0,	15,	27,	73,	15
176,	0,	16,	27,	73,	16
176,	0,	17,	27,	73,	17
176,	0,	18,	27,	73,	18
176,	0,	19,	27,	73,	19
176,	0,	20,	27,	73,	20
176,	0,	21,	27,	73,	21
176,	0,	22,	27,	73,	22
176,	0,	23,	27,	73,	23
176,	0,	24,	27,	73,	24
176,	0,	25,	27,	73,	25
176,	0,	26,	27,	73,	26
176,	0,	27,	27,	73,	27
176,	0,	28,	27,	73,	28
176,	0,	29,	27,	73,	29
176,	0,	30,	27,	73,	30
176,	0,	31,	27,	73,	31
176,	0,	32,	27,	73,	32
176,	0,	45,	27,	73,	45
176,	0,	46,	27,	73,	46
176,	0,	47,	27,	73,	47
176,	0,	48,	27,	73,	48
176,	0,	49,	27,	73,	49
176,	0,	50,	27,	73,	50
176,	0,	51,	27,	73,	51
176,	0,	52,	27,	73,	52
176,	0,	53,	27,	73,	53
176,	0,	61,	27,	73,	61
176,	0,	62,	27,	73,	62
176,	0,	63,	27,	73,	63
176,	0,	64,	27,	73,	64
176,	0,	65,	27,	73,	65
176,	0,	66,	27,	73,	66
176,	0,	67,	27,	73,	67
176,	0,	68,	27,	73,	68
176,	0,	69,	27,	73,	69
176,	0,	70,	27,	73,	70
176,	0,	71,	27,	73,	71
176,	0,	72,	27,	73,	72
176,	0,	73,	27,	73,	73

//Wacky mountains to Into The Night
176,	73,	10,	117,	8,	13
176,	74,	10,	117,	9,	13
117,	8,	14,	176,	73,	11
117,	9,	14,	176,	74,	11

//Mithian beach to Wacky Mountains
175,	1,	0,	176,	1,	73
175,	2,	0,	176,	2,	73
175,	3,	0,	176,	3,	73
175,	4,	0,	176,	4,	73
175,	5,	0,	176,	5,	73
175,	6,	0,	176,	6,	73
175,	7,	0,	176,	7,	73
175,	8,	0,	176,	8,	73
175,	9,	0,	176,	9,	73
175,	10,	0,	176,	10,	73
175,	11,	0,	176,	11,	73
175,	12,	0,	176,	12,	73
175,	13,	0,	176,	13,	73
175,	14,	0,	176,	14,	73
175,	15,	0,	176,	15,	73
175,	16,	0,	176,	16,	73
175,	17,	0,	176,	17,	73
175,	18,	0,	176,	18,	73
175,	19,	0,	176,	19,	73
175,	20,	0,	176,	20,	73
175,	21,	0,	176,	21,	73
175,	22,	0,	176,	22,	73
175,	23,	0,	176,	23,	73
175,	24,	0,	176,	24,	73
175,	25,	0,	176,	25,	73
175,	26,	0,	176,	26,	73
175,	27,	0,	176,	27,	73
175,	28,	0,	176,	28,	73
175,	29,	0,	176,	29,	73
175,	30,	0,	176,	30,	73
175,	31,	0,	176,	31,	73
175,	32,	0,	176,	32,	73
175,	33,	0,	176,	33,	73
175,	34,	0,	176,	34,	73
175,	35,	0,	176,	35,	73
175,	36,	0,	176,	36,	73
175,	37,	0,	176,	37,	73
175,	38,	0,	176,	38,	73
175,	39,	0,	176,	39,	73
175,	40,	0,	176,	40,	73
175,	41,	0,	176,	41,	73
175,	42,	0,	176,	42,	73
175,	43,	0,	176,	43,	73
175,	44,	0,	176,	44,	73
175,	45,	0,	176,	45,	73
175,	46,	0,	176,	46,	73
175,	47,	0,	176,	47,	73
175,	48,	0,	176,	48,	73
175,	49,	0,	176,	49,	73
175,	50,	0,	176,	50,	73
175,	51,	0,	176,	51,	73
175,	52,	0,	176,	52,	73
175,	53,	0,	176,	53,	73
175,	54,	0,	176,	54,	73
175,	55,	0,	176,	55,	73
175,	56,	0,	176,	56,	73
175,	57,	0,	176,	57,	73
175,	58,	0,	176,	58,	73
175,	59,	0,	176,	59,	73
176,	1,	74,	175,	1,	1
176,	2,	74,	175,	2,	1
176,	3,	74,	175,	3,	1
176,	4,	74,	175,	4,	1
176,	5,	74,	175,	5,	1
176,	6,	74,	175,	6,	1
176,	7,	74,	175,	7,	1
176,	8,	74,	175,	8,	1
176,	9,	74,	175,	9,	1
176,	10,	74,	175,	10,	1
176,	11,	74,	175,	11,	1
176,	12,	74,	175,	12,	1
176,	13,	74,	175,	13,	1
176,	14,	74,	175,	14,	1
176,	15,	74,	175,	15,	1
176,	16,	74,	175,	16,	1
176,	17,	74,	175,	17,	1
176,	18,	74,	175,	18,	1
176,	19,	74,	175,	19,	1
176,	20,	74,	175,	20,	1
176,	21,	74,	175,	21,	1
176,	22,	74,	175,	22,	1
176,	23,	74,	175,	23,	1
176,	24,	74,	175,	24,	1
176,	25,	74,	175,	25,	1
176,	26,	74,	175,	26,	1
176,	27,	74,	175,	27,	1
176,	28,	74,	175,	28,	1
176,	29,	74,	175,	29,	1
176,	30,	74,	175,	30,	1
176,	31,	74,	175,	31,	1
176,	32,	74,	175,	32,	1
176,	33,	74,	175,	33,	1
176,	34,	74,	175,	34,	1
176,	35,	74,	175,	35,	1
176,	36,	74,	175,	36,	1
176,	37,	74,	175,	37,	1
176,	38,	74,	175,	38,	1
176,	39,	74,	175,	39,	1
176,	40,	74,	175,	40,	1
176,	41,	74,	175,	41,	1
176,	42,	74,	175,	42,	1
176,	43,	74,	175,	43,	1
176,	44,	74,	175,	44,	1
176,	45,	74,	175,	45,	1
176,	46,	74,	175,	46,	1
176,	47,	74,	175,	47,	1
176,	48,	74,	175,	48,	1
176,	49,	74,	175,	49,	1
176,	50,	74,	175,	50,	1
176,	51,	74,	175,	51,	1
176,	52,	74,	175,	52,	1
176,	53,	74,	175,	53,	1
176,	54,	74,	175,	54,	1
176,	55,	74,	175,	55,	1
176,	56,	74,	175,	56,	1
176,	57,	74,	175,	57,	1
176,	58,	74,	175,	58,	1
176,	59,	74,	175,	59,	1

//Wishy Washy to Mithian beach
98,	1,	0,	175,	1,	73
98,	2,	0,	175,	2,	73
98,	3,	0,	175,	3,	73
98,	4,	0,	175,	4,	73
98,	5,	0,	175,	5,	73
98,	6,	0,	175,	6,	73
98,	7,	0,	175,	7,	73
98,	8,	0,	175,	8,	73
98,	9,	0,	175,	9,	73
98,	10,	0,	175,	10,	73
98,	11,	0,	175,	11,	73
98,	12,	0,	175,	12,	73
98,	13,	0,	175,	13,	73
98,	14,	0,	175,	14,	73
98,	15,	0,	175,	15,	73
98,	16,	0,	175,	16,	73
98,	17,	0,	175,	17,	73
98,	18,	0,	175,	18,	73
98,	19,	0,	175,	19,	73
98,	20,	0,	175,	20,	73
98,	21,	0,	175,	21,	73
98,	22,	0,	175,	22,	73
98,	23,	0,	175,	23,	73
98,	24,	0,	175,	24,	73
98,	25,	0,	175,	25,	73
98,	26,	0,	175,	26,	73
98,	27,	0,	175,	27,	73
98,	28,	0,	175,	28,	73
98,	29,	0,	175,	29,	73
98,	30,	0,	175,	30,	73
98,	31,	0,	175,	31,	73
98,	32,	0,	175,	32,	73
98,	33,	0,	175,	33,	73
98,	34,	0,	175,	34,	73
98,	35,	0,	175,	35,	73
98,	36,	0,	175,	36,	73
98,	37,	0,	175,	37,	73
98,	38,	0,	175,	38,	73
98,	39,	0,	175,	39,	73
98,	40,	0,	175,	40,	73
98,	41,	0,	175,	41,	73
98,	42,	0,	175,	42,	73
98,	43,	0,	175,	43,	73
98,	44,	0,	175,	44,	73
175,	1,	74,	98,	1,	1
175,	2,	74,	98,	2,	1
175,	3,	74,	98,	3,	1
175,	4,	74,	98,	4,	1
175,	5,	74,	98,	5,	1
175,	6,	74,	98,	6,	1
175,	7,	74,	98,	7,	1
175,	8,	74,	98,	8,	1
175,	9,	74,	98,	9,	1
175,	10,	74,	98,	10,	1
175,	11,	74,	98,	11,	1
175,	12,	74,	98,	12,	1
175,	13,	74,	98,	13,	1
175,	14,	74,	98,	14,	1
175,	15,	74,	98,	15,	1
175,	16,	74,	98,	16,	1
175,	17,	74,	98,	17,	1
175,	18,	74,	98,	18,	1
175,	19,	74,	98,	19,	1
175,	20,	74,	98,	20,	1
175,	21,	74,	98,	21,	1
175,	22,	74,	98,	22,	1
175,	23,	74,	98,	23,	1
175,	24,	74,	98,	24,	1
175,	25,	74,	98,	25,	1
175,	26,	74,	98,	26,	1
175,	27,	74,	98,	27,	1
175,	28,	74,	98,	28,	1
175,	29,	74,	98,	29,	1
175,	30,	74,	98,	30,	1
175,	31,	74,	98,	31,	1
175,	32,	74,	98,	32,	1
175,	33,	74,	98,	33,	1
175,	34,	74,	98,	34,	1
175,	35,	74,	98,	35,	1
175,	36,	74,	98,	36,	1
175,	37,	74,	98,	37,	1
175,	38,	74,	98,	38,	1
175,	39,	74,	98,	39,	1
175,	40,	74,	98,	40,	1
175,	41,	74,	98,	41,	1
175,	42,	74,	98,	42,	1
175,	43,	74,	98,	43,	1
175,	44,	74,	98,	44,	1

//Mithian woods to Mithian beach
15,	74,	1,	175,	1,	1
15,	74,	2,	175,	1,	2
15,	74,	3,	175,	1,	3
15,	74,	4,	175,	1,	4
15,	74,	5,	175,	1,	5
15,	74,	6,	175,	1,	6
15,	74,	7,	175,	1,	7
15,	74,	8,	175,	1,	8
15,	74,	9,	175,	1,	9
15,	74,	10,	175,	1,	10
15,	74,	11,	175,	1,	11
15,	74,	12,	175,	1,	12
15,	74,	13,	175,	1,	13
15,	74,	14,	175,	1,	14
15,	74,	15,	175,	1,	15
15,	74,	16,	175,	1,	16
15,	74,	17,	175,	1,	17
15,	74,	18,	175,	1,	18
15,	74,	19,	175,	1,	19
15,	74,	20,	175,	1,	20
15,	74,	21,	175,	1,	21
15,	74,	22,	175,	1,	22
15,	74,	23,	175,	1,	23
15,	74,	24,	175,	1,	24
15,	74,	25,	175,	1,	25
15,	74,	26,	175,	1,	26
15,	74,	27,	175,	1,	27
15,	74,	28,	175,	1,	28
15,	74,	29,	175,	1,	29
15,	74,	30,	175,	1,	30
15,	74,	31,	175,	1,	31
15,	74,	32,	175,	1,	32
15,	74,	33,	175,	1,	33
15,	74,	34,	175,	1,	34
15,	74,	35,	175,	1,	35
15,	74,	36,	175,	1,	36
15,	74,	37,	175,	1,	37
15,	74,	38,	175,	1,	38
15,	74,	39,	175,	1,	39
15,	74,	40,	175,	1,	40
15,	74,	41,	175,	1,	41
15,	74,	42,	175,	1,	42
15,	74,	43,	175,	1,	43
15,	74,	44,	175,	1,	44
15,	74,	45,	175,	1,	45
15,	74,	46,	175,	1,	46
15,	74,	47,	175,	1,	47
15,	74,	48,	175,	1,	48
